PropertyName,link,rating,review,date
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",5.0,"A really great place to live. My first apartment has, so far, provided a great experience. It has pretty much everything you need to live comfortably. The provided furniture is very nice and the appliances work well. The beds are the best part in that they are huge and comfortable. Definitely one of the more nicer places to live in.",2 years ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",1.0,"I would NEVER renew or refer people here. This place is already falling apart and it has had residents for less than 6 months already. If I had the opportunity to see this place before leasing, since I was unable to because it was under construction, I would have never leased here. The contract terms are stupid. For example you have to sublet the room if you want to move out. I have had two maintenance emergencies and the person always said ""I live 30 minutes away and it'll take me 30 minutes to get there, I can come in the morning."" Who does that? They allow other residents to trash the place and smoke Marijuana in the hallways and parking garage. They don't handle roommates disputes at all! They are too desperate for your money because they send out too many emails about renewing and it hasn't even been 6 months hardly of me living here. They call way too much about it. 2 thumbs down!",a year ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",5.0,"I really enjoy living here, the value is great! The location is perfect in terms of access to public transportation. Looking forward to another great year!",a year ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",1.0,"If I could leave less than one star, I would. I am beyond ready for my lease to end. Do yourself a favor and think twice before living here.",11 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",2.0,"Dirty apartments, unhelpful management, tiny bedrooms, and extremely low quality furnishings/rooms are what you enjoy living here. Oh, and the horribly maintained road full of potholes just outside the apartment is a truck route, so enjoy waking up to that every morning at 6:00.",a year ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",1.0,"While the furnishings are nice, and the price is reasonable for what we have, I am a little dissappointed. Everyone was told that they would receive balconies, which isn't the case due to building changes, understandable yes, but that was a major selling point that's been sold short on. That, and everything is taking a long time to get finalized as well. There were multiple things in my apartment alone that needed taking care of, and as week three rolls around, we've heard absolutely nothing back from management. All in all, great location, nice space, but management needs to step its part up.",a year ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",1.0,Deceitful and greedy are two words to sum up this place and the managers.,2 years ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",4.0,"It is furnished well, but it was a little smaller than I expected.  It was neat that a TV as provided as well.  Still trying to get used to the new key fobs!  However, the internet is above par and I have had no issues!",2 years ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",5.0,I love living here! you get everything included in your rent which is very nice. 24/7 fitness room is cool too!,2 years ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",5.0,I am extremely impressed and am so glad to be apart of this community!! These apartments are amazing! I am so excited to move in! I love how up to date the facebook page is and how organized the facilities are!,2 years ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",2.0,"Well, the rooms are okay. I moved in and for a while it seemed pretty nice. But it won't take you very long to realize how misleading and low end things are. This building is just built so I will take some things into consideration. For starter, I rented a room in one of the two bedroom rooms and was promised some amount of square footage. Well, I only had one roommate and they didn't have any more people to put in the room so they are making us share a room and have LOCKED us out of the other half of the apartment. We are paying for a certain amount of square footage and yet here we are with a little more than half. Next, the rooms come with internet and cable. While it is convenient to not have to set it up yourself, the channels just cut out and you lose them for weeks at a time. I can't get ESPN and some other channels currently. When we moved in we were told that we received the wrong refrigerator and we needed a new one. Little did we know that that was one of two appliances that worked (the other being the microwave). The oven, washer, dryer, and dishwasher all did not work. Fast forward to the future when they have fixed these problems, now they have given us a new refrigerator. They only difference with this new refrigerator is that they have taken away our ice machine. Why? They advertise having a great game room and exercise facility. None of that is set up. There are wires hanging out of the walls where there are supposed to be tvs in the game room, the exercise room is weight racks but no weights, and pretty much everything else isn't set up. Finally, they are advertising this pictures on their website and as I am posting this on this website, that are extremely misleading. They aren't real photos as you may be able to see. In particular, the photo on the google page for MPE shows a big open grassy space across from the building while there is no such space. The buildings are right across from a parking lot for a call center.",2 years ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",1.0,Below is an excerpt from an email I sent the administration of Metro Park East. Enjoy.,2 years ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",3.0,"I have cement floors.... no one maintains the building, built in a rush, I cant see the stadium-- in fact its kind of a ways away. Literally cement... like in a barn... with cracks... I was promised a porch and DVR, and woodlike floors, all of which I never got. OH! and there's been pee and spilled drinks in our hallway for a couple weeks now so thats cute. Front desk workers don't do anything about anything. I like the TV though and the fact that my cat can be here. If you like to drink forget about that because Dinkytown is miles away. Other then that it's not so bad... cement floors.",2 years ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",4.0,I haven't even signed a lease and they have been amazingly helpful. The location looks perfect and convenient.,2 years ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",5.0,"Things were a little bumpy at first with the building new and all, but the staff has been really friendly and super responsive to my concerns. -",a year ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",5.0,Great so far! They won my heart with S'mores!,2 years ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",2.0,Overpriced. Rip off for students,11 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",4.0,"It's nothing special, but I've had no complaints.",a year ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",4.0,Great place to live!,2 years ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",5.0,good,2 years ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",2.0,,a week ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",4.0,,a month ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",5.0,,2 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",5.0,,2 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",5.0,,5 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",4.0,,5 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",4.0,,6 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",5.0,,7 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",2.0,,10 months ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",1.0,,a year ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",4.0,,a year ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",4.0,,a year ago
Metro Park East,"https://www.google.com/search?q=Metro+Park+East,+2701+4th+St+SE,+Minneapolis,+MN+55414&ludocid=14662054292877311636#lrd=0x52b32cde2ac1f5ab:0xcb7a14b24c717e94,1",3.0,,2 years ago
Rio West,"https://www.google.com/search?q=Rio+West,+2704+Rio+Grande+St,+Austin,+TX+78705&ludocid=4025508488699280458#lrd=0x8644b5781a69f3bd:0x37dd7aa4753d7c4a,1",5.0,"The rio west staff is incredibly friendly and always available! They frequently alert us of things going on in the complex, which is really helpful and makes me feel safe. The apartments are spacious and really nice. Highly recommend these apartments compared to others in west campus!",a week ago
Rio West,"https://www.google.com/search?q=Rio+West,+2704+Rio+Grande+St,+Austin,+TX+78705&ludocid=4025508488699280458#lrd=0x8644b5781a69f3bd:0x37dd7aa4753d7c4a,1",1.0,"Rio West has abysmal management.  They appear not to care about residents and instead focus their time and resources on sucking every last penny out of their residents and future residents pockets.  They lied to my roommate and me about our current price of rent and when we asked them about the increased price they dismissed us and told us that we were out of luck.  On several occasions, I have been locked out of the building because the access card to enter the building failed to work.  Luckily, though(sarcasm) the side door is always propped open so anyone can walk right in without living here.  The gym is not massive as they advertise.  In fact, it is one of the smallest gyms I have ever seen in an apartment complex.  Overall this apartment complex is awful.  People are better off spending their money on a cheaper, better-maintained apartment that is closer to campus than Rio West.",2 months ago
